,bath,balcony,price
1010,3.0,2.0,65.0
1011,2.0,,53.0
1012,2.0,1.0,62.8
1013,3.0,2.0,163.0
1014,3.0,2.0,53.0
1015,2.0,0.0,62.0
1016,1.0,1.0,12.0
1017,2.0,0.0,60.0
1018,7.0,,140.0
1019,1.0,0.0,110.0
1020,1.0,0.0,30.0
1021,2.0,2.0,48.27
1022,2.0,1.0,56.0
1023,3.0,2.0,95.84
1024,7.0,2.0,240.0
1025,2.0,1.0,80.5
1026,2.0,2.0,74.5
1027,2.0,1.0,55.0
1028,1.0,1.0,40.0
1029,2.0,1.0,64.5
1030,1.0,1.0,38.0
1031,2.0,2.0,46.0
1032,2.0,1.0,43.4
1033,5.0,1.0,130.0
1034,2.0,2.0,75.0
1035,2.0,1.0,68.75
1036,2.0,,58.0
1037,2.0,1.0,50.0
1038,5.0,2.0,225.0
1039,4.0,3.0,205.0
1040,2.0,1.0,54.8
1041,3.0,3.0,90.0
1042,4.0,0.0,125.0
1043,2.0,2.0,65.0
1044,5.0,2.0,900.0
1045,3.0,2.0,52.0
1046,2.0,2.0,72.0
1047,4.0,,115.0
1048,10.0,,170.0
1049,2.0,2.0,55.5
1050,3.0,1.0,235.0
1051,3.0,0.0,66.0
1052,2.0,2.0,46.0
1053,3.0,1.0,170.0
1054,3.0,2.0,75.0
1055,2.0,2.0,70.0
1056,2.0,3.0,40.32
1057,2.0,1.0,50.0
1058,3.0,3.0,85.1
1059,2.0,3.0,105.0
1060,2.0,2.0,80.0
1061,3.0,1.0,55.0
1062,4.0,1.0,54.9
1063,8.0,3.0,451.0
1064,2.0,2.0,42.9
1065,4.0,2.0,410.0
1066,4.0,2.0,90.0
1067,2.0,1.0,46.0
1068,8.0,3.0,450.0
1069,2.0,1.0,75.0
1070,2.0,1.0,39.73
1071,2.0,2.0,70.0
1072,2.0,1.0,45.84
1073,4.0,3.0,154.0
1074,2.0,2.0,64.08
1075,2.0,3.0,74.0
1076,3.0,2.0,141.0
1077,3.0,2.0,90.0
1078,14.0,,500.0
1079,3.0,0.0,54.54
1080,2.0,2.0,65.0
1081,2.0,1.0,88.64
1082,1.0,1.0,14.0
1083,2.0,1.0,61.92
1084,3.0,3.0,90.0
1085,2.0,1.0,120.0
1086,2.0,2.0,29.5
1087,4.0,0.0,135.0
1088,2.0,2.0,35.0
1089,2.0,2.0,48.33
1090,4.0,,560.0
1091,2.0,2.0,48.0
1092,3.0,2.0,115.0
1093,2.0,2.0,85.0
1094,5.0,,775.0
1095,2.0,2.0,62.55
1096,2.0,1.0,56.0
1097,4.0,,265.0
1098,3.0,3.0,125.0
1099,2.0,2.0,96.0
1100,1.0,0.0,56.25
1101,2.0,1.0,60.0
1102,3.0,2.0,95.0
1103,6.0,3.0,165.0
1104,2.0,2.0,42.0
1105,8.0,3.0,145.0
1106,2.0,1.0,67.38
1107,3.0,2.0,135.0
1108,6.0,2.0,140.0
1109,2.0,2.0,29.0
1110,3.0,2.0,110.0
1111,2.0,1.0,62.0
1112,2.0,2.0,69.0
1113,2.0,1.0,46.0
1114,3.0,,78.0
1115,2.0,2.0,44.0
1116,2.0,1.0,56.0
1117,3.0,3.0,73.0
1118,3.0,2.0,86.58
1119,2.0,0.0,56.93
1120,2.0,2.0,102.0
1121,2.0,1.0,38.0
1122,2.0,2.0,150.0
1123,3.0,2.0,62.0
1124,5.0,1.0,380.0
1125,4.0,1.0,150.0
1126,2.0,2.0,50.0
1127,2.0,1.0,45.0
1128,2.0,2.0,105.0
1129,2.0,1.0,57.0
1130,2.0,2.0,55.0
1131,2.0,2.0,75.0
1132,3.0,1.0,115.0
1133,2.0,1.0,52.32
1134,2.0,1.0,115.0
1135,3.0,2.0,75.0
1136,2.0,2.0,55.11
1137,4.0,3.0,200.0
1138,3.0,3.0,80.0
1139,2.0,2.0,70.0
1140,3.0,3.0,145.0
1141,7.0,3.0,165.0
1142,2.0,2.0,80.0
1143,2.0,1.0,64.5
1144,3.0,2.0,75.0
1145,3.0,3.0,49.0
1146,4.0,2.0,675.0
1147,2.0,2.0,38.0
1148,2.0,1.0,50.0
1149,3.0,2.0,175.0
1150,2.0,1.0,41.0
1151,2.0,1.0,75.0
1152,2.0,1.0,95.0
1153,5.0,3.0,400.0
1154,2.0,2.0,56.0
1155,4.0,3.0,120.0
1156,2.0,1.0,92.5
1157,3.0,2.0,160.0
1158,2.0,1.0,65.49
1159,2.0,1.0,45.0
1160,2.0,1.0,77.0
1161,2.0,1.0,56.0
1162,6.0,2.0,125.0
1163,2.0,1.0,75.0
1164,3.0,3.0,105.0
1165,3.0,3.0,170.0
1166,2.0,1.0,45.0
1167,1.0,0.0,38.0
1168,2.0,1.0,62.5
1169,2.0,2.0,42.0
1170,3.0,2.0,170.0
1171,2.0,2.0,65.0
1172,3.0,2.0,120.0
1173,2.0,1.0,67.0
1174,3.0,2.0,110.0
1175,2.0,2.0,98.0
1176,3.0,3.0,350.0
1177,2.0,1.0,175.0
1178,3.0,0.0,65.255
1179,1.0,0.0,45.0
1180,1.0,1.0,27.0
1181,2.0,1.0,30.5
1182,2.0,1.0,48.0
1183,2.0,0.0,46.5
1184,4.0,,244.0
1185,2.0,1.0,46.48
1186,5.0,2.0,300.0
1187,2.0,0.0,36.435
1188,2.0,1.0,74.0
1189,1.0,1.0,35.0
1190,2.0,2.0,42.0
1191,3.0,2.0,62.0
1192,2.0,2.0,40.0
1193,2.0,2.0,75.0
1194,2.0,2.0,43.0
1195,1.0,1.0,28.0
1196,2.0,1.0,105.0
1197,2.0,1.0,65.0
1198,3.0,2.0,97.42
1199,2.0,3.0,45.0
1200,2.0,1.0,79.0
1201,2.0,1.0,77.68
1202,6.0,2.0,220.0
1203,2.0,2.0,46.17
1204,3.0,3.0,51.63
1205,3.0,2.0,85.0
1206,3.0,3.0,100.0
1207,2.0,2.0,120.0
1208,2.0,2.0,60.47
1209,2.0,1.0,53.76
1210,2.0,2.0,55.0
1211,5.0,1.0,145.0
1212,5.0,2.0,90.0
1213,2.0,1.0,51.99
1214,3.0,3.0,200.0
1215,3.0,2.0,94.79
1216,3.0,3.0,97.38
1217,3.0,1.0,188.0
1218,2.0,1.0,60.0
1219,2.0,3.0,65.0
1220,7.0,3.0,105.0
1221,2.0,2.0,78.0
1222,8.0,1.0,210.0
1223,3.0,2.0,120.0
1224,2.0,2.0,63.0
1225,2.0,1.0,48.7
1226,2.0,0.0,39.0
1227,4.0,3.0,400.0
1228,3.0,2.0,85.0
1229,2.0,3.0,40.0
1230,4.0,0.0,130.0
1231,3.0,1.0,68.4
1232,3.0,2.0,52.5
1233,5.0,2.0,60.0
1234,3.0,2.0,800.0
1235,1.0,1.0,20.0
1236,1.0,1.0,15.0
1237,2.0,1.0,42.0
1238,3.0,3.0,66.68
1239,1.0,1.0,16.0
1240,3.0,2.0,62.28
1241,2.0,2.0,85.0
1242,2.0,1.0,49.0
1243,2.0,2.0,75.0
1244,4.0,1.0,100.0
1245,4.0,1.0,275.0
1246,3.0,,297.0
1247,3.0,2.0,70.25
1248,2.0,2.0,50.0
1249,2.0,1.0,60.0
1250,3.0,1.0,78.0
1251,2.0,2.0,75.0
1252,6.0,2.0,68.0
1253,2.0,2.0,78.0
1254,1.0,1.0,25.0
1255,4.0,3.0,525.0
1256,4.0,1.0,146.0
1257,5.0,3.0,250.0
1258,3.0,3.0,160.0
1259,2.0,1.0,45.0
1260,4.0,1.0,80.0
1261,3.0,2.0,115.0
1262,5.0,1.0,248.0
1263,3.0,1.0,100.0
1264,,,155.0
1265,4.0,1.0,120.0
1266,2.0,2.0,55.0
1267,,,67.98
1268,2.0,2.0,59.0
1269,6.0,2.0,250.0
1270,2.0,2.0,65.0
1271,3.0,2.0,52.0
1272,2.0,2.0,35.0
1273,2.0,2.0,55.0
1274,2.0,1.0,62.0
1275,3.0,1.0,130.0
1276,2.0,1.0,56.0
1277,2.0,2.0,41.0
1278,2.0,1.0,67.0
1279,3.0,2.0,88.5
1280,2.0,3.0,57.0
1281,3.0,2.0,162.0
1282,2.0,2.0,65.0
1283,1.0,1.0,39.0
1284,2.0,2.0,60.81
1285,2.0,3.0,85.0
1286,4.0,0.0,220.0
1287,5.0,1.0,290.0
1288,2.0,,78.0
1289,2.0,1.0,53.0
1290,2.0,2.0,47.0
1291,3.0,1.0,105.0
1292,2.0,1.0,38.34
1293,3.0,2.0,81.99
1294,3.0,2.0,86.0
1295,2.0,1.0,58.5
1296,4.0,2.0,465.0
1297,3.0,3.0,80.0
1298,1.0,0.0,50.75
1299,7.0,1.0,1200.0
1300,2.0,1.0,100.0
1301,2.0,2.0,48.0
1302,4.0,,251.0
1303,2.0,1.0,63.59
1304,2.0,1.0,55.0
1305,2.0,2.0,59.0
1306,2.0,2.0,78.0
1307,2.0,1.0,45.0
1308,2.0,1.0,47.0
1309,3.0,3.0,89.55
1310,3.0,2.0,88.0
1311,4.0,3.0,1015.0
1312,2.0,3.0,75.0
1313,2.0,0.0,64.0
1314,7.0,2.0,195.0
1315,2.0,2.0,16.0
1316,2.0,1.0,72.0
1317,2.0,2.0,53.4
1318,2.0,2.0,45.0
1319,1.0,1.0,44.0
1320,3.0,1.0,83.87
1321,2.0,2.0,51.46
1322,2.0,2.0,43.85
1323,2.0,1.0,56.1
1324,3.0,1.0,85.0
1325,4.0,0.0,120.0
1326,2.0,2.0,40.0
1327,3.0,1.0,90.0
1328,2.0,2.0,43.0
1329,2.0,2.0,38.65
1330,6.0,3.0,249.0
1331,2.0,2.0,74.4
1332,2.0,2.0,69.0
1333,3.0,2.0,65.0
1334,3.0,1.0,130.0
1335,2.0,1.0,75.0
1336,2.0,2.0,85.0
1337,2.0,1.0,67.0
1338,2.0,2.0,63.0
1339,2.0,1.0,49.0
1340,3.0,3.0,88.0
1341,3.0,3.0,150.0
1342,3.0,1.0,69.0
1343,2.0,2.0,45.0
1344,3.0,2.0,86.06
1345,3.0,1.0,149.0
1346,3.0,1.0,96.0
1347,4.0,2.0,127.0
1348,3.0,2.0,125.0
1349,2.0,0.0,71.0
1350,2.0,1.0,32.37
1351,2.0,1.0,36.0
1352,7.0,,299.0
1353,2.0,1.0,51.5
1354,2.0,1.0,80.0
1355,3.0,1.0,65.0
1356,2.0,2.0,78.0
1357,4.0,,350.0
1358,3.0,1.0,98.32
1359,2.0,1.0,54.0
1360,3.0,1.0,116.0
1361,5.0,,500.0
1362,2.0,1.0,32.72
1363,1.0,1.0,25.25
1364,6.0,3.0,180.0
1365,2.0,3.0,47.0
1366,2.0,1.0,50.0
1367,2.0,1.0,33.0
1368,2.0,1.0,50.75
1369,2.0,3.0,45.0
1370,3.0,2.0,475.0
1371,4.0,1.0,135.0
1372,2.0,2.0,40.0
1373,2.0,3.0,155.0
1374,4.0,0.0,95.1
1375,3.0,1.0,93.0
1376,3.0,2.0,56.0
1377,2.0,3.0,72.2
1378,2.0,1.0,70.0
1379,7.0,0.0,235.0
1380,3.0,3.0,65.0
1381,1.0,1.0,18.5
1382,3.0,,187.0
1383,3.0,2.0,330.0
1384,1.0,1.0,55.0
1385,4.0,,300.0
1386,3.0,2.0,74.0
1387,2.0,2.0,40.0
1388,3.0,2.0,95.0
1389,5.0,0.0,158.0
1390,3.0,3.0,110.0
1391,2.0,2.0,35.0
1392,2.0,3.0,52.0
1393,4.0,,300.0
1394,2.0,2.0,44.0
1395,2.0,2.0,42.1
1396,2.0,1.0,25.0
1397,2.0,1.0,84.0
1398,3.0,3.0,450.0
1399,2.0,2.0,39.55
1400,9.0,1.0,296.0
1401,2.0,1.0,65.0
1402,3.0,3.0,100.0
1403,3.0,1.0,64.0
1404,3.0,2.0,76.0
1405,5.0,2.0,696.0
1406,2.0,1.0,37.49
1407,5.0,2.0,140.0
1408,2.0,3.0,69.0
1409,2.0,0.0,50.0
1410,2.0,1.0,46.0
1411,2.0,3.0,58.4
1412,2.0,2.0,65.0
1413,2.0,2.0,41.39
1414,3.0,2.0,100.0
1415,2.0,1.0,52.48
1416,2.0,2.0,66.0
1417,2.0,2.0,62.0
1418,2.0,1.0,51.0
1419,2.0,1.0,75.0
1420,3.0,1.0,95.0
1421,2.0,1.0,22.0
1422,2.0,1.0,47.65
1423,2.0,2.0,150.0
1424,2.0,1.0,71.0
1425,3.0,2.0,135.0
1426,2.0,2.0,58.99
1427,3.0,1.0,65.0
1428,1.0,1.0,16.5
1429,3.0,2.0,95.0
1430,2.0,2.0,68.0
1431,2.0,0.0,28.0
1432,2.0,1.0,45.0
1433,2.0,2.0,46.0
1434,2.0,1.0,62.7
1435,3.0,2.0,46.0
1436,2.0,1.0,45.0
1437,2.0,2.0,80.0
1438,2.0,0.0,90.0
1439,1.0,0.0,150.0
1440,3.0,,135.0
1441,4.0,3.0,127.0
1442,4.0,3.0,280.0
1443,3.0,2.0,380.0
1444,2.0,2.0,46.0
1445,2.0,2.0,98.0
1446,1.0,2.0,38.0
1447,1.0,1.0,32.0
1448,4.0,0.0,90.0
1449,3.0,3.0,57.39
1450,3.0,2.0,65.0
1451,1.0,0.0,45.0
1452,2.0,,55.0
1453,2.0,2.0,52.48
1454,2.0,1.0,60.0
1455,3.0,2.0,66.39
1456,2.0,1.0,65.0
1457,2.0,2.0,43.2
1458,2.0,2.0,80.0
1459,5.0,,200.0
1460,2.0,2.0,85.0
1461,3.0,1.0,124.0
1462,2.0,1.0,75.0
1463,2.0,1.0,29.0
1464,2.0,1.0,78.0
1465,2.0,2.0,44.08
1466,3.0,1.0,172.0
1467,3.0,2.0,127.0
1468,2.0,1.0,65.65
1469,2.0,1.0,70.0
1470,2.0,2.0,85.0
1471,1.0,1.0,10.0
1472,3.0,1.0,166.0
1473,2.0,2.0,53.5
1474,2.0,2.0,40.0
1475,2.0,1.0,68.0
1476,2.0,1.0,61.0
1477,2.0,1.0,56.0
1478,5.0,2.0,234.0
1479,2.0,3.0,55.0
1480,1.0,0.0,220.0
1481,4.0,1.0,50.0
1482,2.0,1.0,35.0
1483,2.0,0.0,27.0
1484,2.0,0.0,42.72
1485,2.0,1.0,45.0
1486,3.0,3.0,39.5
1487,2.0,0.0,42.0
1488,2.0,2.0,44.0
1489,3.0,3.0,100.0
1490,8.0,,150.0
1491,1.0,1.0,24.0
1492,6.0,2.0,195.0
1493,2.0,2.0,63.0
1494,3.0,1.0,125.0
1495,2.0,1.0,32.64
1496,3.0,3.0,92.0
1497,3.0,0.0,110.0
1498,4.0,2.0,105.0
1499,2.0,1.0,69.09
1500,2.0,2.0,75.0
1501,2.0,2.0,50.0
1502,2.0,2.0,66.0
1503,2.0,2.0,48.48
1504,2.0,3.0,148.0
1505,3.0,3.0,115.0
1506,2.0,2.0,48.0
1507,2.0,3.0,122.0
1508,2.0,2.0,31.5
1509,3.0,3.0,70.0
1510,1.0,1.0,14.0
1511,2.0,2.0,50.0
1512,2.0,1.0,95.05
1513,2.0,1.0,39.0
1514,2.0,1.0,40.0
1515,2.0,2.0,46.86
1516,3.0,1.0,72.0
1517,2.0,2.0,111.0
1518,2.0,2.0,125.0
1519,3.0,2.0,75.0
1520,2.0,1.0,39.0
1521,2.0,3.0,66.0
1522,2.0,2.0,27.0
1523,2.0,1.0,60.0
1524,3.0,2.0,75.0
1525,2.0,1.0,63.53
1526,2.0,2.0,42.0
1527,2.0,2.0,112.0
1528,2.0,3.0,49.0
1529,2.0,2.0,42.0
1530,2.0,1.0,66.5
1531,2.0,3.0,57.6
1532,2.0,2.0,72.0
1533,3.0,2.0,92.15
1534,3.0,,200.0
1535,5.0,2.0,105.0
1536,5.0,3.0,198.0
1537,2.0,1.0,86.98
1538,2.0,1.0,73.0
1539,2.0,1.0,71.0
1540,2.0,1.0,130.0
1541,2.0,2.0,103.0
1542,1.0,0.0,17.835
1543,3.0,2.0,100.0
1544,3.0,2.0,72.0
1545,2.0,1.0,41.39
1546,4.0,0.0,210.0
1547,2.0,1.0,40.39
1548,2.0,1.0,42.0
1549,3.0,2.0,95.0
1550,2.0,2.0,50.0
1551,2.0,2.0,58.0
1552,4.0,2.0,440.0
1553,3.0,2.0,73.0
1554,4.0,1.0,140.0
1555,2.0,2.0,38.24
1556,3.0,1.0,450.0
1557,2.0,2.0,33.6
1558,3.0,2.0,90.0
1559,2.0,1.0,60.0
1560,2.0,2.0,32.69
1561,3.0,1.0,251.0
1562,1.0,1.0,180.0
1563,2.0,2.0,46.55
1564,2.0,1.0,80.63
1565,2.0,2.0,48.0
1566,3.0,2.0,75.0
1567,5.0,1.0,200.0
1568,4.0,2.0,80.27
1569,4.0,3.0,540.0
1570,2.0,2.0,47.0
1571,2.0,1.0,46.0
1572,2.0,3.0,50.0
1573,2.0,1.0,46.0
1574,6.0,3.0,195.0
1575,7.0,3.0,88.0
1576,1.0,1.0,150.0
1577,2.0,3.0,100.0
1578,6.0,3.0,110.0
1579,3.0,1.0,120.0
1580,4.0,2.0,72.0
1581,2.0,1.0,33.0
1582,3.0,3.0,120.0
1583,2.0,2.0,68.0
1584,3.0,2.0,75.77
1585,2.0,1.0,55.0
1586,3.0,3.0,54.0
1587,2.0,3.0,42.33
1588,2.0,1.0,61.3
1589,4.0,2.0,189.0
1590,5.0,,500.0
1591,2.0,2.0,62.0
1592,2.0,,40.0
1593,9.0,0.0,360.0
1594,5.0,2.0,110.0
1595,4.0,3.0,200.0
1596,3.0,2.0,56.0
1597,5.0,2.0,215.0
1598,4.0,2.0,130.0
1599,4.0,1.0,310.0
1600,2.0,2.0,37.5
1601,3.0,1.0,250.0
1602,3.0,1.0,125.0
1603,2.0,1.0,31.89
1604,3.0,3.0,390.0
1605,4.0,,350.0
1606,3.0,0.0,80.0
1607,3.0,1.0,39.5
1608,1.0,0.0,19.5
1609,5.0,,212.0
1610,3.0,2.0,68.0
1611,2.0,2.0,40.0
1612,2.0,2.0,48.0
1613,2.0,1.0,92.0
1614,6.0,0.0,228.5
1615,2.0,2.0,37.1
1616,2.0,0.0,60.0
1617,2.0,0.0,80.0
1618,3.0,2.0,75.0
1619,2.0,1.0,92.0
1620,4.0,3.0,66.0
1621,2.0,3.0,53.0
1622,3.0,2.0,75.0
1623,2.0,0.0,58.0
1624,4.0,0.0,60.0
1625,3.0,0.0,160.0
1626,3.0,1.0,89.0
1627,1.0,1.0,30.0
1628,2.0,1.0,52.0
1629,2.0,1.0,78.5
1630,2.0,3.0,52.0
1631,3.0,2.0,125.0
1632,2.0,1.0,42.0
1633,3.0,1.0,180.0
1634,2.0,1.0,34.0
1635,4.0,1.0,270.0
1636,2.0,2.0,50.0
1637,3.0,1.0,72.0
1638,2.0,2.0,68.0
1639,2.0,2.0,59.0
1640,2.0,1.0,62.0
1641,3.0,0.0,70.0
1642,2.0,1.0,51.0
1643,3.0,0.0,120.0
1644,1.0,1.0,17.0
1645,2.0,2.0,43.2
1646,4.0,,155.0
1647,2.0,2.0,65.0
1648,2.0,2.0,33.0
1649,2.0,1.0,120.0
1650,2.0,1.0,50.0
1651,2.0,1.0,75.0
1652,3.0,3.0,93.93
1653,2.0,1.0,53.8
1654,5.0,1.0,85.0
1655,4.0,3.0,160.0
1656,2.0,1.0,162.0
1657,2.0,1.0,58.0
1658,2.0,2.0,74.39
1659,3.0,3.0,162.0
1660,3.0,2.0,82.0
1661,4.0,3.0,300.0
1662,2.0,1.0,28.88
1663,2.0,2.0,24.55
1664,2.0,2.0,89.0
1665,3.0,2.0,178.0
1666,1.0,1.0,38.4
1667,2.0,0.0,55.0
1668,2.0,1.0,45.0
1669,4.0,2.0,245.0
1670,3.0,1.0,75.0
1671,6.0,0.0,44.5
1672,4.0,1.0,135.0
1673,3.0,2.0,54.65
1674,3.0,3.0,89.0
1675,4.0,2.0,214.0
1676,3.0,2.0,88.0
1677,2.0,1.0,56.17
1678,5.0,3.0,900.0
1679,2.0,2.0,90.0
1680,3.0,2.0,210.0
1681,4.0,1.0,300.0
1682,3.0,0.0,57.0
1683,6.0,0.0,224.5
1684,2.0,2.0,48.0
1685,5.0,0.0,135.0
1686,,,28.585
1687,4.0,2.0,215.0
1688,2.0,2.0,46.0
1689,2.0,1.0,54.0
1690,3.0,2.0,100.0
1691,3.0,3.0,176.0
1692,1.0,1.0,42.0
1693,3.0,1.0,125.0
1694,4.0,0.0,314.5
1695,2.0,3.0,67.0
1696,2.0,1.0,31.48
1697,1.0,0.0,30.0
1698,2.0,2.0,60.0
1699,2.0,2.0,85.0
1700,2.0,1.0,53.0
1701,7.0,2.0,125.0
1702,2.0,,120.0
1703,2.0,2.0,68.48
1704,2.0,2.0,86.0
1705,2.0,1.0,86.0
1706,2.0,1.0,25.4
1707,3.0,3.0,70.0
1708,3.0,3.0,75.0
1709,3.0,2.0,84.0
1710,2.0,2.0,62.0
1711,4.0,3.0,235.0
1712,3.0,1.0,95.0
1713,2.0,0.0,200.0
1714,2.0,1.0,120.0
1715,2.0,1.0,50.0
1716,5.0,2.0,480.0
1717,2.0,1.0,38.13
1718,27.0,0.0,230.0
1719,4.0,2.0,160.0
1720,2.0,1.0,50.0
1721,2.0,1.0,30.0
1722,2.0,1.0,37.0
1723,2.0,1.0,39.0
1724,,,48.145
1725,3.0,3.0,88.0
1726,2.0,0.0,85.0
1727,2.0,1.0,550.0
1728,2.0,0.0,35.0
1729,2.0,3.0,57.0
1730,1.0,0.0,230.0
1731,3.0,2.0,132.0
1732,1.0,1.0,16.5
1733,3.0,2.0,142.0
1734,2.0,1.0,44.0
1735,10.0,,90.0
1736,2.0,1.0,93.36
1737,2.0,1.0,42.47
1738,2.0,2.0,45.0
1739,2.0,2.0,72.0
1740,3.0,2.0,68.5
1741,1.0,1.0,48.0
1742,2.0,1.0,39.0
1743,3.0,1.0,115.0
1744,5.0,1.0,625.0
1745,4.0,3.0,162.0
1746,2.0,1.0,45.47
1747,2.0,2.0,40.0
1748,2.0,1.0,62.0
1749,3.0,1.0,239.0
1750,2.0,2.0,150.0
1751,2.0,1.0,42.6
1752,3.0,2.0,180.0
1753,2.0,2.0,98.86
1754,2.0,1.0,72.0
1755,2.0,2.0,100.0
1756,4.0,2.0,330.0
1757,2.0,2.0,75.0
1758,6.0,2.0,200.0
1759,3.0,1.0,74.16
1760,2.0,2.0,95.0
1761,3.0,1.0,160.0
1762,2.0,2.0,50.0
1763,3.0,2.0,56.0
1764,2.0,2.0,55.0
1765,,,204.0
1766,2.0,2.0,40.0
1767,2.0,2.0,136.0
1768,11.0,0.0,170.0
1769,6.0,2.0,66.0
1770,2.0,1.0,150.0
1771,4.0,,207.0
1772,3.0,2.0,85.0
1773,3.0,,95.0
1774,3.0,1.0,330.0
1775,,,124.0
1776,3.0,3.0,175.0
1777,2.0,2.0,27.0
1778,2.0,2.0,47.0
1779,2.0,2.0,83.73
1780,3.0,2.0,127.0
1781,3.0,3.0,91.86
1782,2.0,3.0,53.0
1783,2.0,1.0,55.0
1784,2.0,0.0,65.0
1785,2.0,2.0,55.0
1786,2.0,3.0,39.7
1787,3.0,1.0,35.23
1788,2.0,1.0,75.0
1789,4.0,2.0,240.0
1790,2.0,2.0,72.0
1791,3.0,2.0,108.0
1792,2.0,1.0,26.0
1793,2.0,1.0,57.0
1794,2.0,2.0,55.0
1795,10.0,,475.0
1796,3.0,,57.0
1797,2.0,1.0,80.0
1798,1.0,1.0,44.0
1799,2.0,2.0,44.0
1800,3.0,3.0,81.94
1801,2.0,2.0,58.0
1802,2.0,1.0,67.5
1803,2.0,3.0,39.0
1804,2.0,0.0,70.0
1805,3.0,1.0,120.0
1806,2.0,1.0,55.0
1807,4.0,2.0,172.0
1808,2.0,1.0,75.0
1809,1.0,1.0,128.0
1810,3.0,3.0,64.5
1811,2.0,3.0,110.0
1812,2.0,2.0,65.0
1813,1.0,1.0,40.0
1814,3.0,,110.0
1815,4.0,,160.0
1816,3.0,3.0,86.0
1817,2.0,2.0,39.98
1818,2.0,1.0,41.73
1819,2.0,2.0,38.0
1820,4.0,2.0,285.0
1821,3.0,1.0,76.0
1822,2.0,2.0,36.0
1823,2.0,2.0,46.0
1824,2.0,1.0,60.87
1825,6.0,3.0,200.0
1826,2.0,2.0,50.0
1827,2.0,1.0,125.0
1828,4.0,3.0,191.0
1829,2.0,1.0,58.0
1830,3.0,2.0,72.5
1831,2.0,1.0,170.0
1832,3.0,1.0,100.0
1833,2.0,2.0,65.5
1834,3.0,3.0,135.0
1835,4.0,2.0,312.0
1836,2.0,2.0,115.0
1837,3.0,,92.0
1838,6.0,1.0,195.0
1839,3.0,2.0,250.0
1840,4.0,3.0,198.0
1841,2.0,2.0,94.55
1842,2.0,1.0,87.0
1843,2.0,3.0,50.0
1844,2.0,2.0,47.39
1845,2.0,2.0,71.5
1846,2.0,0.0,120.0
1847,2.0,2.0,150.0
1848,3.0,2.0,65.0
1849,2.0,2.0,55.0
1850,2.0,2.0,50.0
1851,2.0,2.0,58.0
1852,,,173.0
1853,2.0,2.0,55.0
1854,3.0,2.0,119.0
1855,4.0,3.0,367.0
1856,3.0,,95.45
1857,4.0,3.0,292.0
1858,2.0,2.0,150.0
1859,2.0,1.0,217.0
1860,4.0,1.0,130.0
1861,2.0,1.0,50.66
1862,2.0,2.0,65.0
1863,2.0,1.0,60.0
1864,2.0,2.0,48.0
1865,2.0,2.0,28.0
1866,2.0,1.0,58.0
1867,2.0,1.0,50.0
1868,2.0,1.0,80.0
1869,2.0,1.0,40.0
1870,3.0,1.0,220.0
1871,3.0,1.0,100.0
1872,2.0,1.0,75.0
1873,7.0,,1200.0
1874,3.0,1.0,110.0
1875,2.0,1.0,130.0
1876,2.0,0.0,95.0
1877,2.0,0.0,55.0
1878,3.0,0.0,145.0
1879,2.0,2.0,65.5
1880,7.0,,450.0
1881,6.0,2.0,250.0
1882,3.0,2.0,74.5
1883,2.0,2.0,135.0
1884,2.0,2.0,75.0
1885,4.0,,130.0
1886,2.0,1.0,110.0
1887,7.0,3.0,106.0
1888,2.0,3.0,73.0
1889,4.0,3.0,199.0
1890,2.0,1.0,76.0
1891,3.0,1.0,58.99
1892,3.0,3.0,185.0
1893,2.0,1.0,25.0
1894,2.0,1.0,140.0
1895,2.0,1.0,31.0
1896,2.0,2.0,106.0
1897,2.0,2.0,45.0
1898,2.0,0.0,37.0
1899,2.0,1.0,77.0
1900,2.0,1.0,39.71
1901,2.0,2.0,52.0
1902,3.0,2.0,85.0
1903,4.0,1.0,125.0
1904,2.0,0.0,67.0
1905,3.0,2.0,90.0
1906,2.0,2.0,32.5
1907,1.0,0.0,55.0
1908,2.0,1.0,44.0
1909,3.0,3.0,98.0
1910,2.0,1.0,64.0
1911,2.0,0.0,42.0
1912,2.0,1.0,95.0
1913,2.0,2.0,42.0
1914,2.0,3.0,53.55
1915,2.0,2.0,54.39
1916,2.0,2.0,63.0
1917,4.0,3.0,294.0
1918,2.0,2.0,56.87
1919,2.0,2.0,46.0
1920,2.0,1.0,41.0
1921,3.0,1.0,101.0
1922,2.0,1.0,45.0
1923,4.0,1.0,83.0
1924,2.0,2.0,55.0
1925,3.0,1.0,215.0
1926,3.0,2.0,140.0
1927,2.0,0.0,106.0
1928,3.0,,75.0
1929,3.0,0.0,70.0
1930,4.0,0.0,131.0
1931,3.0,3.0,223.0
1932,2.0,1.0,40.05
1933,2.0,2.0,58.0
1934,3.0,2.0,120.0
1935,3.0,2.0,60.0
1936,1.0,1.0,26.0
1937,9.0,3.0,120.0
1938,2.0,3.0,42.0
1939,6.0,1.0,135.0
1940,2.0,2.0,45.12
1941,2.0,0.0,100.0
1942,3.0,3.0,207.0
1943,3.0,1.0,90.0
1944,2.0,0.0,110.0
1945,1.0,1.0,28.0
1946,2.0,1.0,110.0
1947,3.0,2.0,88.0
1948,6.0,2.0,225.0
1949,2.0,1.0,36.0
1950,3.0,1.0,38.0
1951,2.0,1.0,67.0
1952,2.0,3.0,305.0
1953,12.0,,110.0
